process.parent.name,process.parent.pid,process.group_leader.pid,process.session_leader.pid,process.pid,process.command_line,process.executable,@timestamp,host.os.family,host.name,user.name
/bin/sh,12658,12658,12632,15869,sh -c ps aux,/bin/bash,2024-11-22T06:14:00.911Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15869,sh -c ps aux,/bin/sh,2024-11-22T06:14:00.911Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15869,ps aux,/bin/ps,2024-11-22T06:14:00.911Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15868,1,15868,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:14:00.911Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15868,xpcproxy com.apple.mdworker.shared.0D000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:14:00.911Z,darwin,scr-it-mac.local,root
/bin/sh,12658,12658,12632,15870,sh -c ps aux,/bin/bash,2024-11-22T06:15:00.993Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15870,sh -c ps aux,/bin/sh,2024-11-22T06:15:00.993Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15870,ps aux,/bin/ps,2024-11-22T06:15:00.993Z,darwin,scr-it-mac.local,sadiq.khan
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13580,13580,13580,13581,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --crash-handler --database=/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=132.0.6833.0 --handshake-fd=5,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13575,13575,13575,13578,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/Current/GoogleUpdater.app/Contents/Helpers/launcher,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,13567,xpcproxy com.apple.mdworker.shared.10000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:15:07.442Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,13567,1,13567,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:15:07.442Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,15874,xpcproxy com.apple.mdworker.shared.0A000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:15:16.016Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,15873,1,15873,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:15:16.016Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15872,xpcproxy com.apple.mdworker.shared.0D000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:15:16.015Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,15873,xpcproxy com.apple.mdworker.shared.02000000-0100-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:15:16.016Z,darwin,scr-it-mac.local,root
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15875,sh -c ps aux,/bin/sh,2024-11-22T06:16:00.075Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15875,ps aux,/bin/ps,2024-11-22T06:16:00.075Z,darwin,scr-it-mac.local,sadiq.khan
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13576,13576,13576,13577,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --crash-handler --database=/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=132.0.6833.0 --handshake-fd=5,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13569,13569,13569,13570,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --crash-handler --database=/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=132.0.6833.0 --handshake-fd=5,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.515Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,13583,xpcproxy com.apple.ManagedClient,/usr/libexec/xpcproxy,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,root
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,13578,13579,13579,13579,GoogleUpdater --server --service=update,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13579,13579,13579,13582,/usr/bin/profiles status -type enrollment,/usr/bin/profiles,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,13584,xpcproxy com.apple.mdmclient.daemon,/usr/libexec/xpcproxy,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,13585,1,13585,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:16:08.520Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,15871,1,15871,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T06:15:16.015Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15872,1,15872,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:15:16.016Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15874,1,15874,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:15:16.016Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,15875,sh -c ps aux,/bin/bash,2024-11-22T06:16:00.075Z,darwin,scr-it-mac.local,sadiq.khan
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13572,13572,13572,13573,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --crash-handler --database=/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=132.0.6833.0 --handshake-fd=5,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.515Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,13583,13583,13583,/System/Library/CoreServices/ManagedClient.app/Contents/MacOS/ManagedClient,/System/Library/CoreServices/ManagedClient.app/Contents/MacOS/ManagedClient,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,13584,13584,13584,/usr/libexec/mdmclient daemon,/usr/libexec/mdmclient,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,13568,1,13568,"/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/Current/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --wake-all --enable-logging --vmodule=*/components/update_client/*=2,*/chrome/enterprise_companion/*=2,*/chrome/updater/*=2",/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.515Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13568,13568,1,13571,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --wake,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.515Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,13571,13568,1,13574,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher --internal,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,2024-11-22T06:16:05.515Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,13574,13575,13575,13575,GoogleUpdater --server --service=update-internal,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T06:16:05.516Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,13585,xpcproxy com.apple.mdworker.shared.10000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:16:08.520Z,darwin,scr-office-imac.local,root
/sbin/launchd,1,1,1,15871,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T06:15:16.015Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,13568,xpcproxy com.google.GoogleUpdater.wake,/usr/libexec/xpcproxy,2024-11-22T06:16:05.515Z,darwin,scr-office-imac.local,root
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15877,sh -c ps aux,/bin/sh,2024-11-22T06:17:00.155Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15877,ps aux,/bin/ps,2024-11-22T06:17:00.155Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,13586,xpcproxy com.apple.mdworker.shared.02000000-0100-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:16:12.526Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,15876,1,15876,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:16:33.119Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,15877,sh -c ps aux,/bin/bash,2024-11-22T06:17:00.155Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,13586,1,13586,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:16:12.526Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,15876,xpcproxy com.apple.mdworker.shared.0A000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:16:33.119Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,15878,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T06:17:15.177Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,15879,1,15879,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:17:16.179Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15880,1,15880,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:17:16.180Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15879,xpcproxy com.apple.mdworker.shared.0A000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:17:16.179Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,15880,xpcproxy com.apple.mdworker.shared.02000000-0200-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:17:16.179Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,15878,1,15878,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T06:17:15.177Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,15882,sh -c ps aux,/bin/bash,2024-11-22T06:18:00.236Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15882,ps aux,/bin/ps,2024-11-22T06:18:00.236Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15881,xpcproxy com.apple.mdworker.shared.0D000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:17:16.179Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,15881,1,15881,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:17:16.180Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15882,sh -c ps aux,/bin/sh,2024-11-22T06:18:00.236Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15883,xpcproxy com.apple.mdworker.shared.0D000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:18:21.264Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,13587,1,13587,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:18:31.700Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,15883,1,15883,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:18:21.264Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,13587,xpcproxy com.apple.mdworker.shared.10000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:18:31.700Z,darwin,scr-office-imac.local,root
/bin/sh,12658,12658,12632,15884,sh -c ps aux,/bin/bash,2024-11-22T06:19:01.321Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15884,ps aux,/bin/ps,2024-11-22T06:19:01.321Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15884,sh -c ps aux,/bin/sh,2024-11-22T06:19:01.321Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15885,1,15885,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T06:19:15.342Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15886,xpcproxy com.apple.mdworker.shared.02000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:19:17.347Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,15886,1,15886,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:19:17.347Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15888,ps aux,/bin/ps,2024-11-22T06:20:00.400Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,15888,sh -c ps aux,/bin/bash,2024-11-22T06:20:00.400Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15888,sh -c ps aux,/bin/sh,2024-11-22T06:20:00.400Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,13588,xpcproxy com.apple.mdworker.shared.10000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:20:06.820Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,13588,1,13588,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:20:06.820Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,15885,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T06:19:15.342Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,15887,1,15887,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:19:17.347Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15887,xpcproxy com.apple.mdworker.shared.0A000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:19:17.347Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,15890,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,15891,xpcproxy com.apple.mdworker.shared.0A000000-0700-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,15889,ps aux,/bin/ps,2024-11-22T06:21:01.481Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,15889,sh -c ps aux,/bin/bash,2024-11-22T06:21:01.481Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15891,1,15891,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15892,xpcproxy com.apple.mdworker.shared.0D000000-0700-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,root
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15889,sh -c ps aux,/bin/sh,2024-11-22T06:21:01.481Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15890,1,15890,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15893,1,15893,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:21:17.499Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15892,1,15892,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,13589,xpcproxy com.apple.mdworker.shared.10000000-0700-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:21:39.935Z,darwin,scr-office-imac.local,root
/sbin/launchd,1,1,1,13590,xpcproxy com.apple.mdworker.shared.0F000000-0200-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:21:39.935Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,13589,1,13589,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:21:39.935Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,13590,1,13590,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:21:39.935Z,darwin,scr-office-imac.local,michael.scott
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15894,sh -c ps aux,/bin/sh,2024-11-22T06:22:00.556Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,15894,sh -c ps aux,/bin/bash,2024-11-22T06:22:00.556Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15893,xpcproxy com.apple.mdworker.shared.02000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:21:17.498Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,15894,ps aux,/bin/ps,2024-11-22T06:22:00.556Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,15895,1,15895,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:22:47.615Z,darwin,scr-it-mac.local,_spotlight
/usr/libexec/xpcproxy,1,15896,1,15896,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T06:22:48.617Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15896,xpcproxy com.apple.mdworker.shared.02000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:22:48.616Z,darwin,scr-it-mac.local,root
/bin/sh,12658,12658,12632,15897,sh -c ps aux,/bin/bash,2024-11-22T06:23:01.636Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,15895,xpcproxy com.apple.mdworker.shared.01000000-0000-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:22:47.615Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,15899,xpcproxy com.apple.mdworker.shared.0D000000-0000-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T06:23:17.656Z,darwin,scr-it-mac.local,root
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,15897,sh -c ps aux,/bin/sh,2024-11-22T06:23:01.636Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,15897,ps aux,/bin/ps,2024-11-22T06:23:01.636Z,darwin,scr-it-mac.local,sadiq.khan
